budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,combined_features
0,Comedy Drama Family Romance,http://www.watchvideoseries.com/movies/the-perfect-man-2005/,15648,"[{'id': 456, 'name': 'mother'}, {'id': 5756, 'name': 'man-woman relation'}, {'id': 9457, 'name': 'single'}, {'id': 10132, 'name': 'matchmaking'}, {'id': 14768, 'name': 'single mother'}, {'id': 219849, 'name': 'catfishing'}]",en,The Perfect Man,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",11.158906,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-17,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Is it all too good to be true?,The Perfect Man,5.5,203,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem. Comedy Drama Family Romance mother man-woman relation single matchmaking single mother catfishing"
10000000,Documentary Music,http://www.1dthisisus-movie.com/feature/mosaic/,164558,"[{'id': 6029, 'name': 'concert'}]",en,One Direction: This Is Us,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",7.944457,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures"", ""id"": 34}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-08-28,0,92.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A motion picture event.,One Direction: This Is Us,8.0,201,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road. Documentary Music concert"
10000000,Comedy,http://www.livehardsellhard.com/,19905,"[{'id': 179431, 'name': 'duringcreditsstinger'}]",en,"The Goods: Live Hard, Sell Hard","Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",3.352702,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Kevin Messick Productions"", ""id"": 2977}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-14,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,"The Goods: Live Hard, Sell Hard",5.4,58,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers. Comedy duringcreditsstinger"
6400000,Drama,http://myweekwithmarilynmovie.com/,75900,"[{'id': 818, 'name': 'based on novel'}, {'id': 5565, 'name': 'biography'}, {'id': 6165, 'name': 'historical figure'}, {'id': 9073, 'name': 'marilyn monroe'}]",en,My Week with Marilyn,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress.",21.006078,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Lip Sync Post"", ""id"": 10247}, {""name"": ""Trademark Films"", ""id"": 22153}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-10-17,35057696,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,My Week with Marilyn,6.6,406,"Sir Laurence Olivier is making a movie in London. Young Colin Clark, an eager film student, wants to be involved and he navigates himself a job on the set. When film star Marilyn Monroe arrives for the start of shooting, all of London is excited to see the blonde bombshell, while Olivier is struggling to meet her many demands and acting ineptness, and Colin is intrigued by her. Colin's intrigue is met when Marilyn invites him into her inner world where she struggles with her fame, her beauty and her desire to be a great actress. Drama based on novel biography historical figure marilyn monroe"
5000000,Thriller Mystery,https://www.facebook.com/GIFTmovie,328425,"[{'id': 703, 'name': 'detective'}, {'id': 6844, 'name': 'stalker'}, {'id': 9989, 'name': 'gift'}, {'id': 10624, 'name': 'bully'}, {'id': 12565, 'name': 'psychological thriller'}]",en,The Gift,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",27.247013,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blue-Tongue Films"", ""id"": 32299}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}, {""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Ahimsa Films"", ""id"": 69542}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-30,58978653,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Not every gift is welcome.,The Gift,6.7,1049,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin. Thriller Mystery detective stalker gift bully psychological thriller"
0,Adventure Drama,http://www.endofthespear.com/,14120,"[{'id': 8029, 'name': 'drama'}]",en,End of the Spear,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people",1.83428,"[{""name"": ""Bearing Fruit Entertainment"", ""id"": 2867}, {""name"": ""every tribe entertainment"", ""id"": 2868}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-02,0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,End of the Spear,6.1,15,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people Adventure Drama drama"
10000000,Action Adventure Comedy,http://iamrogue.com/macgruber/,37931,"[{'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",en,MacGruber,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",14.038512,"[{""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-05-21,6110000,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,He's the ultimate tool.,MacGruber,5.1,179,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC. Action Adventure Comedy aftercreditsstinger duringcreditsstinger"
10000000,Comedy,http://www.overherdeadbodymovie.com,13160,"[{'id': 2913, 'name': 'diary'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 13095, 'name': 'death of lover'}, {'id': 13153, 'name': 'spirit'}, {'id': 14540, 'name': 'death by accident'}, {'id': 14742, 'name': 'psychic'}, {'id': 223267, 'name': 'moving on'}]",en,Over Her Dead Body,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship.",12.067921,"[{""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""Dead Fianc\u00e9e Productions"", ""id"": 92137}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-02-01,0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,She's passed on... But she's not moving on.,Over Her Dead Body,5.3,145,"After his fiancée, Kate, dies in an accident on their wedding day, veterinarian Henry grows depressed. To help him move on, his sister has him visit psychic Ashley and gives her Kate's diary. Ashley uses the journal's details to convincingly deliver the fake message that Kate wants Henry to move on. However, Kate's ghost is watching over Ashley and Henry. Furious when they fall for each other, she vows to sabotage their relationship. Comedy diary romantic comedy death of lover spirit death by accident psychic moving on"
0,Comedy,http://www.foxsearchlight.com/cedarrapids/,52067,"[{'id': 612, 'name': 'hotel'}, {'id': 1326, 'name': 'infidelity'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 6054, 'name': 'friendship'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 15111, 'name': 'drinking'}, {'id': 15112, 'name': 'naive'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",en,Cedar Rapids,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,10.254807,"[{""name"": ""Ad Hominem Enterprises"", ""id"": 2361}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-11,6861102,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Today is the first day... of the rest of his weekend.,Cedar Rapids,5.9,135,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers. Comedy hotel infidelity one-night stand friendship swimming pool drinking naive duringcreditsstinger
20000000,Drama,http://www.historyx.com/,73,"[{'id': 279, 'name': 'usa'}, {'id': 376, 'name': 'neo-nazi'}, {'id': 378, 'name': 'prison'}, {'id': 379, 'name': 'skinhead'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 570, 'name': 'rape'}, {'id': 1755, 'name': 'fascism'}, {'id': 5301, 'name': 'brother'}, {'id': 6496, 'name': 'basketball'}, {'id': 9890, 'name': 'jail'}, {'id': 10873, 'name': 'school'}, {'id': 11105, 'name': 'swastika'}, {'id': 12670, 'name': 'los angeles'}, {'id': 18035, 'name': 'family'}, {'id': 41509, 'name': 'hate'}, {'id': 159950, 'name': 'neo nazism'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 165583, 'name': 'interracial friendship'}, {'id': 191726, 'name': 'nazism'}, {'id': 215876, 'name': 'prison rape'}]",en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",73.567232,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Turman-Morrissey Company"", ""id"": 924}, {""name"": ""Savoy Pictures"", ""id"": 11308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-10-30,23875127,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some Legacies Must End.,American History X,8.2,3016,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did. Drama usa neo-nazi prison skinhead brother brother relationship rape fascism brother basketball jail school swastika los angeles family hate neo nazism xenophobia interracial friendship nazism prison rape"
